Framework Atoms: 207
===============================================================================

116    2    8.5649    5.06284    5.12029    1    0    1
117    2    9.481    4.49748    4.57846    1    0    1
118    2    10.52473    3.81294    3.92021    1    0    1
119    2    11.39069    3.20908    3.33804    1    0    1
120    2    22.17004    5.09641    25.51373    1    0    1
121    2    21.2555    4.54658    26.07389    1    0    1
122    2    20.2136    3.88062    26.75385    1    0    1
123    2    19.34941    3.29321    27.35466    1    0    1
124    2    8.64584    25.50339    25.43581    1    0    1
125    2    9.5621    26.0553    25.99169    1    0    1
126    2    10.60546    26.72762    26.66339    1    0    1
127    2    11.47088    27.32323    27.25411    1    0    1
128    2    22.17969    25.41573    5.07109    1    0    1
129    2    21.26127    25.96342    4.51459    1    0    1
130    2    20.21515    26.62694    3.83831    1    0    1
131    2    19.34797    27.21252    3.24025    1    0    1
132    0    4.24212    7.31449    7.26681    1    0    1
133    0    7.27716    4.25653    7.32395    1    0    1
134    0    7.32142    7.26819    4.253    1    0    1
135    0    23.45586    23.21506    4.23925    1    0    1
136    0    23.44448    26.26279    7.27659    1    0    1
137    0    26.51141    23.24517    7.27811    1    0    1
138    0    26.48718    7.28378    23.29051    1    0    1
139    0    23.42019    4.257    23.3006    1    0    1
140    0    23.44718    7.29617    26.34404    1    0    1
141    0    4.32343    23.32143    23.22145    1    0    1
142    0    7.38096    26.3583    23.23825    1    0    1
143    0    7.37582    23.2895    26.25389    1    0    1
144    0    17.40848    1.82019    0.72182    1    0    1
145    0    19.09831    3.18336    30.03077    1    0    1
146    0    15.77664    0.40362    27.66484    1    0    1
147    0    17.38047    1.74257    26.34649    1    0    1
148    0    13.32824    29.83994    1.87515    1    0    1
149    0    11.64403    0.53253    3.23781    1    0    1
150    0    14.96335    2.89199    0.44953    1    0    1
151    0    13.36047    4.2134    1.78652    1    0    1
152    0    15.77705    30.10577    2.93832    1    0    1
153    0    17.48855    28.68186    29.87797    1    0    1
154    0    19.0865    27.31747    0.56505    1    0    1
155    0    17.38305    28.76559    4.25331    1    0    1
156    0    13.33278    0.68046    28.73626    1    0    1
157    0    11.72981    29.99795    27.36841    1    0    1
158    0    13.43465    26.30638    28.80686    1    0    1
159    0    15.04129    27.61862    30.14904    1    0    1
160    0    0.73424    17.32449    1.82228    1    0    1
161    0    30.17219    18.96464    3.18616    1    0    1
162    0    27.81441    15.6446    0.39728    1    0    1
163    0    26.49215    17.24595    1.73579    1    0    1
164    0    1.94121    13.19861    29.84436    1    0    1
165    0    3.25521    11.56008    0.54366    1    0    1
166    0    0.45841    14.87953    2.89279    1    0    1
167    0    1.79305    13.27898    4.21908    1    0    1
168    0    3.00483    15.64655    30.11237    1    0    1
169    0    30.08288    17.31649    28.68156    1    0    1
170    0    0.64272    18.95861    27.31798    1    0    1
171    0    4.32508    17.25016    28.77446    1    0    1
172    0    28.88385    13.2006    0.67354    1    0    1
173    0    27.5641    11.55807    29.98279    1    0    1
174    0    29.01472    13.26754    26.29851    1    0    1
175    0    30.35563    14.87011    27.61686    1    0    1
176    0    1.86151    0.73692    17.34511    1    0    1
177    0    3.27285    30.04144    18.97975    1    0    1
178    0    0.4721    27.68746    15.66707    1    0    1
179    0    1.81521    26.36347    17.2626    1    0    1
180    0    30.00039    1.89906    13.22993    1    0    1
181    0    0.55972    3.26125    11.58582    1    0    1
182    0    2.92272    0.46505    14.89605    1    0    1
183    0    4.2425    1.80096    13.29075    1    0    1
184    0    30.27694    2.96186    15.67746    1    0    1
185    0    28.89481    29.90705    17.34969    1    0    1
186    0    27.49402    0.59657    18.99748    1    0    1
187    0    28.94426    4.28051    17.28644    1    0    1
188    0    0.74208    28.75997    13.2229    1    0    1
189    0    30.18017    27.39213    11.58582    1    0    1
190    0    26.49986    28.83637    13.30939    1    0    1
191    0    27.82211    30.17885    14.90766    1    0    1
192    1    16.52136    1.07191    29.5354    1    0    1
193    1    14.21934    1.02314    1.12307    1    0    1
194    1    16.51479    29.43382    1.06654    1    0    1
195    1    14.30286    29.49175    29.48223    1    0    1
196    1    29.68289    16.38996    1.07051    1    0    1
197    1    1.13743    14.13423    1.0265    1    0    1
198    1    1.13564    16.38678    29.43608    1    0    1
199    1    29.68254    14.12891    29.48712    1    0    1
200    1    1.1483    29.55533    16.41182    1    0    1
201    1    1.05335    1.14293    14.15773    1    0    1
202    1    29.60362    1.09179    16.41884    1    0    1
203    1    29.69044    29.50898    14.15956    1    0    1
204    3    15.38737    30.53621    0.02231    1    0    1
205    3    0.08699    15.25932    30.5347    1    0    1
206    3    30.69893    0.0445    15.28691    1    0    1

Adsorbate Component 0 (methane): 1
===============================================================================

0   4 19.54630 23.13125 19.17187  1.00000 0.00000  1.00000 0

Force field:   5
===============================================================================

0    0    0    0    18.40821    2.57    0    -0.0071
0    1    4    0    23.05221    2.915    0    -0.01894
0    2    8    0    28.43564    3    0    -0.02776
0    3    12    0    30.90155    2.515    0    -0.01047
0    4    16    0    47.59415    3.15    0    -0.06227
1    0    20    0    23.05221    2.915    0    -0.01894
1    1    24    0    28.8678    3.26    0    -0.0464
1    2    28    0    35.60935    3.345    0    -0.06679
1    3    32    0    38.69735    2.86    0    -0.02836
1    4    36    0    59.60115    3.495    0    -0.14543
2    0    40    0    28.43564    3    0    -0.02776
2    1    44    0    35.60935    3.345    0    -0.06679
2    2    48    0    43.92528    3.43    0    -0.09577
2    3    52    0    47.73443    2.945    0    -0.04171
2    4    56    0    73.51993    3.58    0    -0.20719
3    0    60    0    30.90155    2.515    0    -0.01047
3    1    64    0    38.69735    2.86    0    -0.02836
3    2    68    0    47.73443    2.945    0    -0.04171
3    3    72    0    51.8739    2.46    0    -0.0154
3    4    76    0    79.89549    3.095    0    -0.09404
4    0    80    0    47.59415    3.15    0    -0.06227
4    1    84    0    59.60115    3.495    0    -0.14543
4    2    88    0    73.51993    3.58    0    -0.20719
4    3    92    0    79.89549    3.095    0    -0.09404
4    4    96    0    123.05397    3.73    0    -0.44354

Cell and InverseCell
===============================================================================

30.69260  0.00000  0.00000  0.00000 30.56130  0.00000  0.00000 -0.00139 30.55980
 0.03258 -0.00000  0.00000 -0.00000  0.03272  0.00000 -0.00000  0.00000  0.03272

Other Params: Cutoffs, alpha, prefactors
===============================================================================

100000.00000 163.84000 163.84000 138935.48350  0.26506
