# LAMMPS data file written by WriteLammpsdata function in RASPA(written by Zhao Li)
1912 atoms
0 bonds
0 angles
0 dihedrals
0 impropers
0 25.6 xlo xhi
0 25.6 ylo yhi
0 25.6 zlo zhi
1.56755e-15 1.56755e-15 1.56755e-15 xy xz yz

3 atom types
0 bond types
0 angle types
0 dihedral types
0 improper types

Masses

1 15.9994 # Ow
2 1.00079 # Hw
3 0 # Lw

Pair Coeffs

1 0.155002 3.1536 # Ow
2 0 0 # Hw
3 0 0 # Lw

Atoms

104 27 2 0.52 17.8611 4.88727 17.3861 # TIP4P Hw
105 28 1 0 19.9624 24.8218 5.82516 # TIP4P Ow
106 28 3 -1.04 20.0014 24.9667 5.82662 # TIP4P Lw
107 28 2 0.52 19.4457 25.5705 5.52745 # TIP4P Hw
108 28 2 0.52 20.7835 25.2046 6.13426 # TIP4P Hw
109 29 1 0 5.00453 12.0176 17.0965 # TIP4P Ow
110 29 3 -1.04 4.92538 12.0749 16.9827 # TIP4P Lw
111 29 2 0.52 5.08338 11.8102 16.1654 # TIP4P Hw
112 29 2 0.52 4.30743 12.6722 17.1384 # TIP4P Hw
113 30 1 0 6.29688 8.5817 4.29059 # TIP4P Ow
114 30 3 -1.04 6.44591 8.59111 4.27645 # TIP4P Lw
115 30 2 0.52 6.84294 8.22177 3.59167 # TIP4P Hw
116 30 2 0.52 6.91504 9.01515 4.87901 # TIP4P Hw
117 31 1 0 4.70014 8.41991 1.57603 # TIP4P Ow
118 31 3 -1.04 4.66449 8.52151 1.68047 # TIP4P Lw
119 31 2 0.52 4.42927 9.32808 1.44155 # TIP4P Hw
120 31 2 0.52 4.69252 8.30542 2.52633 # TIP4P Hw
121 32 1 0 21.1562 22.2988 2.37002 # TIP4P Ow
122 32 3 -1.04 21.0288 22.2371 2.32035 # TIP4P Lw
123 32 2 0.52 20.4252 21.965 2.89002 # TIP4P Hw
124 32 2 0.52 20.8921 22.1509 1.46196 # TIP4P Hw
125 33 1 0 14.3592 23.2751 16.4003 # TIP4P Ow
126 33 3 -1.04 14.3693 23.1261 16.4138 # TIP4P Lw
127 33 2 0.52 13.6744 22.6252 16.2427 # TIP4P Hw
128 33 2 0.52 15.1225 22.7607 16.6629 # TIP4P Hw
129 34 1 0 11.0908 11.012 7.79573 # TIP4P Ow
130 34 3 -1.04 10.9949 10.903 7.83339 # TIP4P Lw
131 34 2 0.52 11.2172 10.3187 8.44343 # TIP4P Hw
132 34 2 0.52 10.2155 10.8536 7.44218 # TIP4P Hw
133 35 1 0 11.1342 8.17587 12.2778 # TIP4P Ow
134 35 3 -1.04 11.0093 8.22636 12.2119 # TIP4P Lw
135 35 2 0.52 11.0647 8.73649 11.505 # TIP4P Hw
136 35 2 0.52 10.2276 8.00963 12.536 # TIP4P Hw
137 36 1 0 14.8399 17.9283 4.95984 # TIP4P Ow
138 36 3 -1.04 14.98 17.9132 5.01134 # TIP4P Lw
139 36 2 0.52 15.2574 17.1364 5.2989 # TIP4P Hw
140 36 2 0.52 15.5166 18.6022 5.02302 # TIP4P Hw
141 37 1 0 19.5948 11.6858 14.6275 # TIP4P Ow
142 37 3 -1.04 19.7168 11.705 14.5423 # TIP4P Lw
143 37 2 0.52 20.4736 11.9385 14.9106 # TIP4P Hw
144 37 2 0.52 19.6687 11.5831 13.6787 # TIP4P Hw
145 38 1 0 8.92507 9.94384 0.97073 # TIP4P Ow
146 38 3 -1.04 8.82498 9.96248 0.860576 # TIP4P Lw
147 38 2 0.52 8.94294 10.5917 0.266352 # TIP4P Hw
148 38 2 0.52 8.1253 9.44161 0.814617 # TIP4P Hw
149 39 1 0 15.2017 1.83121 6.38062 # TIP4P Ow
150 39 3 -1.04 15.2906 1.89661 6.48217 # TIP4P Lw
151 39 2 0.52 15.4213 2.75985 6.45562 # TIP4P Hw
152 39 2 0.52 15.6767 1.41347 7.09897 # TIP4P Hw
